Zip,Tested,Positive_Cases
60002,2350,146
60004,10875,433
60005,5643,274
60007,4856,404
60008,5231,419
60010,5903,273
60012,1260,108
60013,2601,186
60014,5777,447
60015,4448,224
60016,10981,1242
60018,6555,742
60020,1461,67
60021,521,33
60022,1277,45
60025,7032,499
60026,4292,207
60029,133,12
60030,5247,275
60031,6562,443
60033,2115,277
60035,6744,326
60040,1206,184
60041,1197,64
60042,941,65
60043,390,20
60044,2111,129
60045,3597,147
60046,4332,303
60047,8447,612
60048,4170,223
60050,4163,288
60051,2783,169
60053,4647,354
60056,8317,741
60060,5142,538
60061,3731,237
60062,9542,403
60064,2981,704
60067,7468,320
60068,6553,390
60069,3339,116
60070,3131,295
60071,406,22
60073,10300,1277
60074,5328,566
60076,7096,619
60077,5423,465
60079,148,14
60081,930,65
60083,1597,128
60084,2116,205
60085,15745,2722
60087,5788,816
60088,950,347
60089,5998,375
60090,6974,905
60091,4060,200
60093,3358,209
60096,816,65
60097,1208,61
60098,5691,456
60099,5666,680
60101,6471,906
60102,3655,270
60103,5879,383
60104,4083,498
60106,5156,594
60107,6875,747
60108,5721,410
60109,370,13
60110,5015,834
60112,525,41
60115,5784,377
60118,1917,114
60119,1192,62
60120,8578,1528
60123,8755,1040
60124,2906,201
60126,8739,512
60130,5045,195
60131,3207,411
60133,6717,846
60134,3728,246
60135,856,72
60136,957,93
60137,5694,272
60139,5866,740
60140,2098,139
60141,1140,25
60142,3537,178
60143,2030,217
60145,217,12
60146,293,15
60148,7913,520
60150,183,7
60151,407,24
60152,1440,94
60153,4622,603
60154,3496,248
60155,1437,202
60156,3106,223
60157,304,17
60160,4996,824
60162,2433,191
60163,971,112
60164,6197,596
60165,876,198
60169,5022,477
60171,1764,158
60172,3772,285
60173,1453,129
60174,4959,273
60175,2775,179
60176,1667,207
60177,3644,386
60178,2382,112
60180,157,6
60181,4214,345
60184,270,12
60185,6146,848
60187,5392,207
60188,6850,613
60189,4424,168
60190,2106,91
60191,2216,254
60192,1677,86
60193,6185,342
60194,3875,215
60195,493,26
60201,8496,374
60202,6594,484
60203,848,44
60301,592,38
60302,6978,295
60304,3186,106
60305,2046,103
60401,1482,69
60402,12780,1639
60403,3327,270
60404,2897,159
60406,5216,620
60408,895,31
60409,8278,800
60410,1565,73
60411,11977,1196
60415,2750,269
60416,908,39
60417,3137,218
60418,1157,149
60419,5694,517
60420,546,15
60421,386,18
60422,2034,124
60423,4083,250
60424,213,6
60425,2561,207
60426,6024,588
60428,2609,272
60429,3771,301
60430,4038,323
60431,4435,297
60432,3523,537
60433,3608,371
60434,532,189
60435,9888,826
60436,3407,296
60438,5412,535
60439,3684,171
60440,11443,1015
60441,3862,298
60442,1094,68
60443,4777,461
60445,3363,239
60446,7321,644
60447,1619,72
60448,2732,208
60449,1536,99
60450,2721,116
60451,3721,236
60452,3991,317
60453,10487,1008
60455,3666,431
60456,669,59
60457,2457,184
60458,2138,212
60459,4951,537
60461,1064,81
60462,6425,493
60463,2531,289
60464,1451,88
60465,2458,344
60466,5306,575
60467,3368,261
60468,799,46
60469,1041,131
60471,3022,269
60472,1104,82
60473,6386,544
60475,1520,119
60476,526,37
