Zip,Tested,Positive_Cases
60002,867,99
60004,3878,300
60005,1456,162
60007,1564,279
60008,2124,290
60010,1323,101
60012,386,71
60013,694,82
60014,1808,207
60015,1235,170
60016,4412,964
60018,2253,540
60020,491,35
60021,160,22
60022,337,25
60025,2408,337
60026,826,129
60029,61,9
60030,1570,161
60031,2089,313
60033,686,150
60035,1784,232
60040,398,148
60041,386,41
60042,282,31
60043,145,18
60044,639,89
60045,953,108
60046,1309,188
60047,1552,307
60048,1013,111
60050,1452,198
60051,934,92
60053,1515,257
60056,2947,550
60060,1810,397
60061,1224,152
60062,2450,284
60064,1499,571
60067,1950,183
60068,1762,280
60069,473,68
60070,1033,228
60071,133,8
60073,3550,897
60074,1950,378
60076,2558,458
60077,2044,375
60079,45,9
60081,313,35
60083,598,93
60084,688,161
60085,7022,2243
60087,2598,606
60088,207,52
60089,1773,238
60090,2886,690
60091,1266,139
60093,1079,148
60096,308,33
60097,432,37
60098,1574,278
60099,2331,534
60101,2897,723
60102,1135,138
60103,1943,240
60104,1697,388
60106,1866,463
60107,2674,563
60108,2018,246
60109,292,10
60110,2203,615
60112,219,21
60115,2028,216
60118,645,66
60119,446,35
60120,4191,1172
60123,3497,696
60124,930,98
60126,2203,230
60130,1512,130
60131,1501,327
60133,2858,668
60134,1119,140
60135,341,28
60136,323,49
60137,1641,137
60139,2515,564
60140,744,80
60141,420,20
60142,1140,83
60143,808,161
60145,84,6
60146,108,8
60148,2461,324
60151,182,16
60152,481,68
60153,2220,460
60154,1445,192
60155,703,162
60156,1041,135
60157,111,14
60160,2451,640
60162,918,140
60163,436,84
60164,2744,473
60165,511,166
60169,1694,339
60171,726,111
60172,1203,209
60173,476,86
60174,1808,148
60175,955,72
60176,705,133
60177,1201,236
60178,793,42
60181,1533,233
60184,101,6
60185,2859,691
60187,1393,109
60188,2521,437
60189,1198,101
60190,605,40
60191,883,197
60192,520,46
60193,1705,219
60194,1176,128
60195,153,15
60201,2556,312
60202,2329,405
60203,247,23
60301,199,23
60302,2132,203
60304,884,74
60305,559,49
60401,513,38
60402,5871,1263
60403,1296,182
60404,1134,102
60406,2590,458
60408,198,17
60409,3466,536
60410,588,48
60411,5385,839
60415,870,175
60416,221,9
60417,1113,136
60418,489,97
60419,2332,358
60420,123,7
60421,154,12
60422,806,77
60423,1340,125
60425,1083,156
60426,2735,425
60428,1385,193
60429,1985,213
60430,1750,259
60431,1775,194
60432,1677,390
60433,1299,273
60434,216,162
60435,4092,618
60436,1459,219
60438,2234,354
60439,1037,84
60440,4830,807
60441,1566,186
60442,415,39
60443,2132,334
60445,1302,145
60446,3074,478
60447,589,48
60448,950,122
60449,612,67
60450,561,31
60451,1297,100
60452,1692,216
60453,3871,689
60455,1367,279
60456,298,45
60457,687,112
60458,896,127
60459,2145,375
60461,488,56
60462,2143,292
60463,949,232
60464,450,43
60465,1012,223
60466,2632,464
60467,1154,154
60468,258,30
60469,524,76
60471,1282,199
60472,516,66
60473,2470,363
60475,632,70
60476,166,17
60477,1996,220
60478,2266,304
60480,311,32
60481,410,22
60482,566,85
60484,620,108
60487,1226,128
60490,1270,132
60491,882,123
60501,1000,258
60502,980,91
60503,582,58
60504,2002,308
60505,6262,1784
60506,5021,956
60510,1291,89
60513,1519,153
60514,495,43
60515,1085,88
60516,1228,110
60517,1806,203
60520,115,9
60521,1045,182
60523,660,96
60525,2277,261
60526,1209,80
60527,2044,222
60532,1518,116
60534,877,158
60538,1665,277
60540,1764,122
60541,95,9
60542,1118,154
60543,1730,238
60544,1623,164
60545,905,137
60546,1766,155
60548,595,73
60551,106,23
60552,152,7
60554,534,38
60555,821,119
60558,598,44
60559,1637,299
60560,1021,90
60561,1224,109
60563,1868,175
60564,1588,139
60565,1476,174
60585,968,86
60586,2631,327
60601,760,70
60602,156,14
60603,73,8
60604,117,19
60605,1620,171
60606,607,49
60607,2018,430
60608,6300,1551
60609,5803,1610
60610,2469,243
60611,2531,142
60612,3936,655
60613,2478,355
60614,4185,471
60615,3205,362
60616,3892,414
60617,7384,1057
60618,6215,1173
60619,7475,846
60620,7060,1046
60621,2908,511
60622,3512,593
60623,8438,3026
60624,3570,798
60625,5511,1284
60626,4279,908
60628,6019,977
60629,10162,2956
60630,3987,744
60631,2804,272
60632,8190,2786
60633,1738,254
60634,7710,1333
60636,2951,657
60637,4676,589
60638,5201,1022
60639,9795,2999
60640,4580,742
60641,6096,1343
60642,1217,145
60643,4937,666
60644,5016,1082
60645,4360,1002
60646,2394,357
60647,5806,1238
60649,4859,716
60651,6022,1576
60652,3887,851
60653,3629,493
60654,1063,136
60655,2671,259
60656,2151,260
60657,3766,318
60659,2782,694
60660,2215,393
60661,472,38
60706,2562,319
60707,4056,724
60712,881,148
60714,2888,722
60803,1507,235
60804,8971,2646
60805,1356,212
60827,2190,340
60901,3039,508
60911,64,9
60912,33,6
60913,62,6
60914,1465,147
60915,706,57
60919,25,6
60922,136,11
60927,197,47
60928,29,7
60930,17,6
60938,60,6
60940,130,6
60941,71,6
60950,838,73
60954,512,29
60955,73,11
60957,221,7
60958,113,21
60964,257,31
60970,280,12
61008,2111,370
61010,219,11
61011,94,8
61012,97,17
61016,307,33
61020,162,11
61021,1003,72
61032,1905,176
61036,269,11
61054,155,7
61061,205,10
61063,140,7
61064,110,10
61065,477,41
61068,1130,131
61071,279,31
61072,401,30
61073,761,53
61080,369,46
61081,528,68
61084,76,9
61088,250,10
61101,1915,263
61102,1564,220
61103,2071,225
61104,1418,244
61107,2267,195
61108,2143,305
61109,1903,234
61111,1319,89
61114,1081,91
61115,1161,97
61201,1356,184
61235,71,8
61239,45,8
61240,171,11
61241,243,15
61244,1296,160
61252,134,23
61254,359,8
61256,66,6
61264,359,23
61265,1814,199
61270,146,7
61275,109,9
61282,325,40
61341,434,40
61342,187,15
61350,546,19
61356,298,6
61401,1344,86
61410,88,6
61443,369,18
61455,791,74
61462,597,104
61469,104,7
61525,319,8
61548,326,8
61550,625,6
61554,1783,24
61571,804,6
61603,986,31
61604,1636,35
61605,810,23
61606,225,6
61610,214,6
61611,944,18
61614,1430,66
61615,1119,29
61701,1993,47
61704,1603,82
61705,659,15
61761,1858,50
61764,395,18
61801,1206,43
61802,1619,103
61820,1431,105
61821,2127,119
61822,1498,48
61832,1028,22
61853,772,13
61856,317,6
61866,1555,153
61874,608,15
61910,216,6
61920,1193,91
61938,1059,26
61951,215,7
61953,269,13
62002,637,93
62010,156,15
62012,177,6
62018,73,8
62024,131,9
62025,711,110
62034,289,68
62035,248,22
62040,710,76
62049,433,6
62052,124,14
62056,390,13
62059,23,7
62060,105,22
62062,497,9
62069,107,9
62088,349,7
62090,28,11
62095,179,25
62201,134,16
62203,275,42
62204,263,45
62205,348,46
62206,494,105
62207,250,71
62208,427,75
62220,450,138
62221,648,107
62223,391,48
62226,860,135
62230,176,11
62231,363,77
62232,302,21
62233,442,98
62234,664,63
62236,160,42
62237,216,6
62238,35,6
62239,74,15
62241,37,6
62243,62,8
62246,201,7
62249,334,13
62254,285,34
62257,90,11
62258,217,17
62260,69,7
62264,68,39
62265,411,33
62269,586,70
62272,149,49
62274,158,10
62278,156,15
62285,61,13
62286,288,47
62288,195,32
62293,129,8
62294,236,18
62295,30,8
62298,263,46
62301,1903,22
62305,211,15
62353,321,7
62428,105,7
62441,127,7
62448,362,36
62454,159,8
62471,229,17
62474,35,6
62521,1195,109
62522,351,33
62526,1117,41
62560,81,7
62565,349,14
62568,552,26
62618,587,64
62629,779,13
62650,1089,28
62656,920,10
62664,153,11
62675,333,9
62681,190,12
62684,635,71
62702,2670,70
62703,2083,62
62704,2535,45
62707,574,19
62711,1158,26
62801,1054,63
62832,370,16
62837,358,7
62864,881,83
62882,118,11
62901,1215,142
62902,172,16
62906,595,70
62907,78,17
62912,53,8
62918,363,13
62920,293,65
62948,439,11
62952,132,6
62959,914,31
62966,838,92
62992,145,50
