Zip,Tested,Positive_Cases
60002,"3,296",184
60004,"16,439",544
60005,"8,496",364
60007,"7,111",506
60008,"7,374",490
60010,"9,262",405
60012,"1,937",135
60013,"4,128",253
60014,"8,544",563
60015,"6,897",305
60016,"15,270","1,400"
60018,"8,998",840
60020,"2,174",88
60021,794,50
60022,"2,076",62
60025,"10,158",596
60026,"5,611",232
60029,184,17
60030,"7,706",367
60031,"9,426",568
60033,"2,915",371
60034,349,17
60035,"9,968",372
60040,"1,660",192
60041,"1,795",88
60042,"1,435",96
60043,636,28
60044,"3,366",146
60045,"5,246",179
60046,"6,823",411
60047,"11,736",705
60048,"6,217",289
60050,"6,112",369
60051,"4,191",220
60053,"7,118",420
60056,"12,143",881
60060,"7,388",673
60061,"5,583",291
60062,"13,645",480
60064,"4,169",837
60067,"11,937",465
60068,"9,542",502
60069,"4,625",134
60070,"4,466",342
60071,666,35
60073,"15,169","1,692"
60074,"7,826",666
60076,"10,272",741
60077,"7,341",544
60079,188,15
60081,"1,441",99
60083,"2,282",166
60084,"3,606",247
60085,"21,537","3,152"
60087,"7,831",972
60088,"1,425",515
60089,"9,075",463
60090,"10,488","1,037"
60091,"6,531",257
60093,"5,134",244
60096,"1,192",93
60097,"1,800",94
60098,"7,838",596
60099,"7,700",832
60101,"8,848","1,080"
60102,"5,533",393
60103,"8,808",539
60104,"5,513",615
60106,"6,640",654
60107,"9,608",910
60108,"8,388",487
60109,426,18
60110,"7,596","1,063"
60112,846,58
60115,"8,840",505
60118,"3,012",152
60119,"1,956",92
60120,"11,879","1,726"
60123,"12,677","1,240"
60124,"4,692",298
60126,"12,875",658
60130,"7,331",244
60131,"4,421",505
60133,"9,655","1,039"
60134,"6,300",361
60135,"1,352",91
60136,"1,428",113
60137,"9,425",440
60139,"8,206",875
60140,"3,263",209
60141,"1,369",26
60142,"5,355",254
60143,"2,795",260
60145,338,21
60146,459,26
60148,"11,978",689
60150,296,12
60151,654,29
60152,"2,059",122
60153,"6,224",698
60154,"4,802",295
60155,"1,972",235
60156,"4,785",337
60157,498,27
60160,"6,675",997
60162,"3,252",218
60163,"1,410",155
60164,"8,862",743
60165,"1,130",227
60168,44,7
60169,"7,082",571
60171,"2,542",194
60172,"5,415",371
60173,"2,235",165
60174,"7,934",449
60175,"5,931",358
60176,"2,400",281
60177,"5,361",508
60178,"3,901",173
60180,228,7
60181,"6,504",473
60184,451,30
60185,"9,161","1,012"
60187,"9,421",278
60188,"10,001",771
60189,"7,199",288
60190,"3,145",125
60191,"3,038",296
60192,"2,733",130
60193,"9,084",452
60194,"6,055",263
60195,746,34
60201,"12,117",432
60202,"9,952",548
60203,"1,283",46
60301,865,45
60302,"10,295",374
60304,"4,915",143
60305,"3,188",127
60401,"1,930",76
60402,"17,716","2,069"
60403,"4,576",364
60404,"4,111",235
60406,"7,170",763
60407,263,6
60408,"1,236",54
60409,"11,024",972
60410,"2,297",136
60411,"15,309","1,411"
60415,"3,663",352
60416,"1,448",78
60417,"4,198",265
60418,"1,646",179
60419,"7,319",597
60420,871,24
60421,571,28
60422,"2,906",172
60423,"6,005",365
60424,311,16
